year,stock,capture,effort
1994,Makaira nigricans,7355,1149356729
1994,Merluccius productus,20,1149356729
1994,Opisthonema libertate,22,1149356729
1994,Penaeus stylirostris,5985,1149356729
1994,Pleuronectiformes,6104,1149356729
1994,Promethichthys prometheus,1186,1149356729
1994,Trichiuridae,298,1149356729
1994,Xiphias gladius,200879,1149356729
1995,Auxis thazard,906,1079527343
1995,Chanos chanos,0.001,1079527343
1995,Elasmobranchii,224,1079527343
1995,Engraulis mordax,118,1079527343
1995,Euthynnus lineatus,102,1079527343
1995,Grampus griseus,4977,1079527343
1995,Katsuwonus pelamis,42256,1079527343
1995,Makaira nigricans,5357,1079527343
1995,Merluccius productus,78,1079527343
1995,Opisthonema libertate,0,1079527343
1995,Penaeus stylirostris,6334,1079527343
1995,Pleuronectiformes,1980,1079527343
1995,Promethichthys prometheus,0.001,1079527343
1995,Trichiuridae,286,1079527343
1995,Xiphias gladius,265324,1079527343
1996,Auxis thazard,1266,1187972211
1996,Chanos chanos,0.001,1187972211
1996,Elasmobranchii,729,1187972211
1996,Engraulis mordax,412,1187972211
1996,Euthynnus lineatus,444,1187972211
1996,Grampus griseus,6833,1187972211
1996,Katsuwonus pelamis,7130,1187972211
1996,Makaira nigricans,5872,1187972211
1996,Merluccius productus,116,1187972211
1996,Opisthonema libertate,0,1187972211
1996,Penaeus stylirostris,5849,1187972211
1996,Pleuronectiformes,2342,1187972211
1996,Promethichthys prometheus,0.001,1187972211
1996,Seriola spp,22,1187972211
1996,Trichiuridae,206,1187972211
1996,Xiphias gladius,208650,1187972211
1997,Auxis thazard,5787,1385597735
1997,Chanos chanos,0.001,1385597735
1997,Elasmobranchii,1318,1385597735
1997,Engraulis mordax,2036,1385597735
1997,Euthynnus lineatus,79,1385597735
1997,Grampus griseus,7459,1385597735
1997,Katsuwonus pelamis,4128,1385597735
1997,Makaira nigricans,8405,1385597735
1997,Merluccius productus,1089,1385597735
1997,Opisthonema libertate,6,1385597735
1997,Penaeus stylirostris,3482,1385597735
1997,Pleuronectiformes,2540,1385597735
1997,Promethichthys prometheus,0.001,1385597735
1997,Seriola spp,72,1385597735
1997,Trichiuridae,200,1385597735
1997,Xiphias gladius,174986,1385597735
1998,Auxis thazard,3259,1357103768
1998,Chanos chanos,0.001,1357103768
1998,Elasmobranchii,645,1357103768
1998,Engraulis mordax,2056,1357103768
1998,Euthynnus lineatus,250,1357103768
1998,Grampus griseus,6324,1357103768
1998,Katsuwonus pelamis,9700,1357103768
1998,Makaira nigricans,10516,1357103768
1998,Merluccius productus,250,1357103768
1998,Opisthonema libertate,527,1357103768
1998,Penaeus stylirostris,2988,1357103768
1998,Pleuronectiformes,1165,1357103768
1998,Promethichthys prometheus,0.001,1357103768
1998,Seriola spp,7,1357103768
1998,Trichiuridae,329,1357103768
1998,Xiphias gladius,153000,1357103768
1999,Auxis thazard,2338,1592896766
1999,Chanos chanos,0.001,1592896766
1999,Elasmobranchii,967,1592896766
1999,Engraulis mordax,737,1592896766
1999,Euthynnus lineatus,89,1592896766
1999,Grampus griseus,5620,1592896766
1999,Katsuwonus pelamis,3786,1592896766
1999,Makaira nigricans,6753,1592896766
1999,Merluccius productus,111,1592896766
1999,Opisthonema libertate,125,1592896766
1999,Penaeus stylirostris,2789,1592896766
1999,Pleuronectiformes,2071,1592896766
1999,Promethichthys prometheus,0.001,1592896766
1999,Seriola spp,0.001,1592896766
1999,Trichiuridae,309,1592896766
1999,Xiphias gladius,108734,1592896766
2000,Auxis thazard,1645,930125664.9
2000,Chanos chanos,0.001,930125664.9
2000,Elasmobranchii,10534,930125664.9
2000,Engraulis mordax,547,930125664.9
2000,Euthynnus lineatus,11,930125664.9
2000,Grampus griseus,5304,930125664.9
2000,Katsuwonus pelamis,8477,930125664.9
2000,Makaira nigricans,8470,930125664.9
2000,Merluccius productus,392,930125664.9
2000,Opisthonema libertate,5,930125664.9
2000,Penaeus stylirostris,3210,930125664.9
2000,Pleuronectiformes,2590,930125664.9
2000,Promethichthys prometheus,0.001,930125664.9
2000,Seriola spp,0.001,930125664.9
2000,Trichiuridae,274,930125664.9
2000,Xiphias gladius,116221,930125664.9
2001,Auxis thazard,833,1090560009
2001,Chanos chanos,0.001,1090560009
2001,Elasmobranchii,13504,1090560009
2001,Engraulis mordax,733,1090560009
2001,Euthynnus lineatus,13,1090560009
2001,Grampus griseus,8694,1090560009
2001,Katsuwonus pelamis,4694,1090560009
2001,Makaira nigricans,6709,1090560009
2001,Merluccius productus,852,1090560009
2001,Opisthonema libertate,55,1090560009
2001,Penaeus stylirostris,2859,1090560009
2001,Pleuronectiformes,1697,1090560009
2001,Promethichthys prometheus,0.001,1090560009
2001,Seriola spp,0.001,1090560009
2001,Trichiuridae,222,1090560009
2001,Xiphias gladius,124893,1090560009
2002,Auxis thazard,902,1553583196
2002,Chanos chanos,1,1553583196
2002,Elasmobranchii,10868,1553583196
2002,Engraulis mordax,691,1553583196
2002,Euthynnus lineatus,137,1553583196
2002,Grampus griseus,5201,1553583196
2002,Katsuwonus pelamis,5810,1553583196
2002,Makaira nigricans,6405,1553583196
2002,Merluccius productus,1194,1553583196
2002,Mugil cephalus,3,1553583196
2002,Opisthonema libertate,101,1553583196
2002,Penaeus stylirostris,2450,1553583196
2002,Pleuronectiformes,1598,1553583196
2002,Promethichthys prometheus,0.001,1553583196
2002,Seriola spp,0.001,1553583196
2002,Trichiuridae,258,1553583196
2002,Xiphias gladius,126315,1553583196
2003,Auxis thazard,1,819624920.6
2003,Chanos chanos,2,819624920.6
2003,Elasmobranchii,6150,819624920.6
2003,Engraulis mordax,562,819624920.6
2003,Euthynnus lineatus,15,819624920.6
2003,Grampus griseus,6904,819624920.6
2003,Katsuwonus pelamis,43978,819624920.6
2003,Makaira nigricans,7265,819624920.6
2003,Merluccius productus,987,819624920.6
2003,Mugil cephalus,4,819624920.6
2003,Opisthonema libertate,108,819624920.6
2003,Penaeus stylirostris,3000,819624920.6
2003,Pleuronectiformes,1931,819624920.6
2003,Promethichthys prometheus,0.001,819624920.6
2003,Seriola spp,0.001,819624920.6
2003,Trichiuridae,164,819624920.6
2003,Xiphias gladius,109672,819624920.6
2004,Auxis thazard,0.001,1323864811
2004,Chanos chanos,3,1323864811
2004,Elasmobranchii,4459,1323864811
2004,Engraulis mordax,445,1323864811
2004,Euthynnus lineatus,42,1323864811
2004,Grampus griseus,5143,1323864811
2004,Katsuwonus pelamis,5469,1323864811
2004,Makaira nigricans,8060,1323864811
2004,Merluccius productus,1090,1323864811
2004,Mugil cephalus,5,1323864811
2004,Opisthonema libertate,25,1323864811
2004,Penaeus stylirostris,3268,1323864811
2004,Pleuronectiformes,2091,1323864811
2004,Promethichthys prometheus,0.001,1323864811
2004,Seriola spp,0.001,1323864811
2004,Trichiuridae,147,1323864811
2004,Xiphias gladius,108174,1323864811
2005,Auxis thazard,1168,1288940587
2005,Chanos chanos,14,1288940587
2005,Cololabis saira,3547,1288940587
2005,Elasmobranchii,5092,1288940587
2005,Engraulis mordax,1442,1288940587
2005,Euthynnus lineatus,760,1288940587
2005,Grampus griseus,5246,1288940587
2005,Katsuwonus pelamis,32387,1288940587
2005,Makaira nigricans,7144,1288940587
2005,Merluccius productus,1610,1288940587
2005,Mugil cephalus,560,1288940587
2005,Opisthonema libertate,1745,1288940587
2005,Paralabrax spp,4132,1288940587
2005,Penaeus stylirostris,3040,1288940587
2005,Pleuronectiformes,2062,1288940587
2005,Promethichthys prometheus,0.001,1288940587
2005,Seriola spp,7065,1288940587
2005,Tetrapturus audax,1121,1288940587
2005,Trichiuridae,549,1288940587
2005,Xiphias gladius,108344,1288940587
2006,Auxis thazard,1220,1176572203
2006,Chanos chanos,15,1176572203
2006,Cololabis saira,3704,1176572203
2006,Elasmobranchii,4936,1176572203
2006,Engraulis mordax,1506,1176572203
2006,Euthynnus lineatus,98,1176572203
2006,Grampus griseus,4408,1176572203
2006,Katsuwonus pelamis,4007,1176572203
2006,Makaira nigricans,7814,1176572203
2006,Merluccius productus,1681,1176572203
2006,Mugil cephalus,584,1176572203
2006,Opisthonema libertate,1817,1176572203
2006,Paralabrax spp,4314,1176572203
2006,Penaeus stylirostris,3174,1176572203
2006,Pleuronectiformes,2133,1176572203
2006,Promethichthys prometheus,0.001,1176572203
2006,Seriola spp,7377,1176572203
2006,Tetrapturus audax,1171,1176572203
2006,Trichiuridae,574,1176572203
2006,Xiphias gladius,112317,1176572203
2007,Auxis thazard,1555,1406052154
2007,Chanos chanos,422,1406052154
2007,Cololabis saira,1286,1406052154
2007,Elasmobranchii,4312,1406052154
2007,Engraulis mordax,4274,1406052154
2007,Euthynnus lineatus,1303,1406052154
2007,Grampus griseus,4864,1406052154
2007,Katsuwonus pelamis,2022,1406052154
2007,Makaira nigricans,7508,1406052154
2007,Merluccius productus,1087,1406052154
2007,Mugil cephalus,544,1406052154
2007,Opisthonema libertate,3319,1406052154
2007,Paralabrax spp,4457,1406052154
2007,Penaeus stylirostris,3170,1406052154
2007,Pleuronectiformes,2909,1406052154
2007,Promethichthys prometheus,0.001,1406052154
2007,Seriola spp,3605,1406052154
2007,Tetrapturus audax,2074,1406052154
2007,Trichiuridae,268,1406052154
2007,Xiphias gladius,88560,1406052154
2008,Auxis thazard,1181,1234971270
2008,Chanos chanos,69,1234971270
2008,Cololabis saira,9,1234971270
2008,Elasmobranchii,6555,1234971270
2008,Engraulis mordax,2858,1234971270
2008,Euthynnus lineatus,3349,1234971270
2008,Grampus griseus,4606,1234971270
2008,Katsuwonus pelamis,58390,1234971270
2008,Makaira nigricans,8994,1234971270
2008,Merluccius productus,1554,1234971270
2008,Mugil cephalus,489,1234971270
2008,Opisthonema libertate,3183,1234971270
2008,Paralabrax spp,4596,1234971270
2008,Penaeus stylirostris,2224,1234971270
2008,Pleuronectiformes,2817,1234971270
2008,Promethichthys prometheus,0.001,1234971270
2008,Seriola spp,1025,1234971270
2008,Tetrapturus audax,3994,1234971270
2008,Trichiuridae,307,1234971270
2008,Xiphias gladius,99787,1234971270
2009,Auxis thazard,1199,1002748277
2009,Chanos chanos,65,1002748277
2009,Cololabis saira,0.001,1002748277
2009,Elasmobranchii,6409,1002748277
2009,Engraulis mordax,2443,1002748277
2009,Euthynnus lineatus,3623,1002748277
2009,Grampus griseus,4894,1002748277
2009,Katsuwonus pelamis,90010,1002748277
2009,Makaira nigricans,9099,1002748277
2009,Merluccius productus,1330,1002748277
2009,Mugil cephalus,350,1002748277
2009,Opisthonema libertate,2096,1002748277
2009,Paralabrax spp,4735,1002748277
2009,Penaeus stylirostris,3264,1002748277
2009,Pleuronectiformes,2986,1002748277
2009,Promethichthys prometheus,0.001,1002748277
2009,Seriola spp,1098,1002748277
2009,Tetrapturus audax,4141,1002748277
2009,Trichiuridae,310,1002748277
2009,Xiphias gladius,90468,1002748277
2010,Auxis thazard,1271.01,1332998509
2010,Chanos chanos,68,1332998509
2010,Cololabis saira,0.001,1332998509
2010,Elasmobranchii,4425.36,1332998509
2010,Engraulis mordax,3511,1332998509
2010,Euthynnus lineatus,2491,1332998509
2010,Grampus griseus,719,1332998509
2010,Katsuwonus pelamis,1218,1332998509
2010,Makaira nigricans,8645.18,1332998509
2010,Merluccius productus,1246,1332998509
2010,Mugil cephalus,337,1332998509
2010,Opisthonema libertate,3088,1332998509
2010,Paralabrax spp,4893,1332998509
2010,Penaeus stylirostris,2837,1332998509
2010,Pleuronectiformes,3638,1332998509
2010,Promethichthys prometheus,0.001,1332998509
2010,Seriola spp,1024,1332998509
2010,Tetrapturus audax,4528,1332998509
2010,Trichiuridae,301,1332998509
2010,Xiphias gladius,92630.74,1332998509
2011,Auxis thazard,1022.02,1586681209
2011,Chanos chanos,10146,1586681209
2011,Cololabis saira,0.001,1586681209
2011,Elasmobranchii,3947.45,1586681209
2011,Engraulis mordax,3463,1586681209
2011,Euthynnus lineatus,2298,1586681209
2011,Grampus griseus,4475,1586681209
2011,Katsuwonus pelamis,486.67,1586681209
2011,Makaira nigricans,8927.25,1586681209
2011,Merluccius productus,2031,1586681209
2011,Mugil cephalus,390.02,1586681209
2011,Opisthonema libertate,4663,1586681209
2011,Paralabrax spp,5315,1586681209
2011,Penaeus stylirostris,2736,1586681209
2011,Pleuronectiformes,2989,1586681209
2011,Promethichthys prometheus,2566,1586681209
2011,Seriola spp,1154,1586681209
2011,Stomolophus meleagris,13933,1586681209
2011,Tetrapturus audax,4324.3,1586681209
2011,Trichiuridae,367,1586681209
2011,Xiphias gladius,91156.66,1586681209
2012,Auxis thazard,121.01,1462286275
2012,Chanos chanos,9053,1462286275
2012,Cololabis saira,662,1462286275
2012,Elasmobranchii,4904.96,1462286275
2012,Engraulis mordax,2307,1462286275
2012,Euthynnus lineatus,3622,1462286275
2012,Grampus griseus,4883,1462286275
2012,Katsuwonus pelamis,854,1462286275
2012,Makaira nigricans,9024.06,1462286275
2012,Merluccius productus,2596,1462286275
2012,Mugil cephalus,516.01,1462286275
2012,Opisthonema libertate,8365,1462286275
2012,Paralabrax spp,5878,1462286275
2012,Penaeus stylirostris,2933,1462286275
2012,Pleuronectiformes,3206,1462286275
2012,Promethichthys prometheus,1782,1462286275
2012,Seriola spp,7933,1462286275
2012,Stomolophus meleagris,20988,1462286275
2012,Tetrapturus audax,5133.3,1462286275
2012,Trichiuridae,470,1462286275
2012,Xiphias gladius,121315.2,1462286275
2013,Auxis thazard,2026.02,928744799.8
2013,Chanos chanos,6861,928744799.8
2013,Cololabis saira,6129,928744799.8
2013,Elasmobranchii,5632.81,928744799.8
2013,Engraulis mordax,2848,928744799.8
2013,Euthynnus lineatus,2548,928744799.8
2013,Grampus griseus,2392,928744799.8
2013,Katsuwonus pelamis,3038.3,928744799.8
2013,Makaira nigricans,10886.21,928744799.8
2013,Merluccius productus,8306,928744799.8
2013,Mugil cephalus,3877.02,928744799.8
2013,Opisthonema libertate,8339,928744799.8
2013,Paralabrax spp,5317,928744799.8
2013,Penaeus stylirostris,1552,928744799.8
2013,Pleuronectiformes,4423,928744799.8
2013,Promethichthys prometheus,1502,928744799.8
2013,Seriola spp,31772,928744799.8
2013,Stomolophus meleagris,21253,928744799.8
2013,Tetrapturus audax,5388,928744799.8
2013,Trichiuridae,4885,928744799.8
2013,Xiphias gladius,58560.37,928744799.8
2014,Auxis thazard,3569,1478695170
2014,Chanos chanos,10522,1478695170
2014,Cololabis saira,12502,1478695170
2014,Elasmobranchii,6075.315,1478695170
2014,Engraulis mordax,1896,1478695170
2014,Euthynnus lineatus,3061,1478695170
2014,Grampus griseus,1261,1478695170
2014,Katsuwonus pelamis,1391,1478695170
2014,Makaira nigricans,10393.38,1478695170
2014,Merluccius productus,10084,1478695170
2014,Mugil cephalus,5055.04,1478695170
2014,Opisthonema libertate,6695,1478695170
2014,Paralabrax spp,5520,1478695170
2014,Penaeus stylirostris,3003,1478695170
2014,Pleuronectiformes,5488,1478695170
2014,Promethichthys prometheus,1874,1478695170
2014,Seriola spp,16382,1478695170
2014,Stomolophus meleagris,64275,1478695170
2014,Tetrapturus audax,5898,1478695170
2014,Trichiuridae,1632,1478695170
2014,Xiphias gladius,53379.76,1478695170
2015,Auxis thazard,4900,1250670705
2015,Chanos chanos,10670,1250670705
2015,Cololabis saira,7556,1250670705
2015,Elasmobranchii,4609.11,1250670705
2015,Engraulis mordax,2196,1250670705
2015,Euthynnus lineatus,2387,1250670705
2015,Grampus griseus,1572,1250670705
2015,Katsuwonus pelamis,2273.25,1250670705
2015,Makaira nigricans,12088.22,1250670705
2015,Merluccius productus,7434,1250670705
2015,Mugil cephalus,6270,1250670705
2015,Opisthonema libertate,10497,1250670705
2015,Paralabrax spp,5308,1250670705
2015,Penaeus stylirostris,4286,1250670705
2015,Pleuronectiformes,5804,1250670705
2015,Promethichthys prometheus,1845,1250670705
2015,Seriola spp,48145,1250670705
2015,Stomolophus meleagris,42403,1250670705
2015,Tetrapturus audax,5574,1250670705
2015,Trichiuridae,2074,1250670705
2015,Xiphias gladius,63471.59,1250670705
2016,Auxis thazard,8494,NA
2016,Chanos chanos,6313,NA
2016,Cololabis saira,2823,NA
2016,Elasmobranchii,1901.102,NA
2016,Engraulis mordax,2970,NA
2016,Euthynnus lineatus,3989,NA
2016,Grampus griseus,2697,NA
2016,Katsuwonus pelamis,2327.39,NA
2016,Makaira nigricans,10621.18,NA
2016,Merluccius productus,11585,NA
2016,Mugil cephalus,7989.01,NA
2016,Opisthonema libertate,7776,NA
2016,Paralabrax spp,5682,NA
2016,Penaeus stylirostris,5106,NA
2016,Pleuronectiformes,5625,NA
2016,Promethichthys prometheus,1748,NA
2016,Seriola spp,57210,NA
2016,Stomolophus meleagris,23570,NA
2016,Tetrapturus audax,5064,NA
2016,Trichiuridae,2234,NA
2016,Xiphias gladius,54110.11,NA
2017,Auxis thazard,5439,NA
2017,Chanos chanos,11844,NA
2017,Cololabis saira,8387,NA
2017,Elasmobranchii,4652.64,NA
2017,Engraulis mordax,2438,NA
2017,Euthynnus lineatus,2761,NA
2017,Grampus griseus,1118,NA
2017,Katsuwonus pelamis,1753.52,NA
2017,Makaira nigricans,11587.02,NA
2017,Merluccius productus,8253,NA
2017,Mugil cephalus,6957,NA
2017,Opisthonema libertate,11633,NA
2017,Paralabrax spp,5892,NA
2017,Penaeus stylirostris,4757,NA
2017,Pleuronectiformes,6357,NA
2017,Promethichthys prometheus,1783,NA
2017,Seriola spp,53441,NA
2017,Stomolophus meleagris,47067,NA
2017,Tetrapturus audax,5321,NA
2017,Trichiuridae,2302,NA
2017,Xiphias gladius,65069.09,NA
2018,Auxis thazard,9513,NA
2018,Chanos chanos,7070,NA
2018,Cololabis saira,3162,NA
2018,Elasmobranchii,7130.047,NA
2018,Engraulis mordax,3326,NA
2018,Euthynnus lineatus,4144,NA
2018,Grampus griseus,1174,NA
2018,Katsuwonus pelamis,1943.64,NA
2018,Makaira nigricans,12522.12,NA
2018,Merluccius productus,12975,NA
2018,Mugil cephalus,8947,NA
2018,Opisthonema libertate,8709,NA
2018,Paralabrax spp,6364,NA
2018,Penaeus stylirostris,5719,NA
2018,Pleuronectiformes,6303,NA
2018,Promethichthys prometheus,1484,NA
2018,Seriola spp,64075,NA
2018,Stomolophus meleagris,29032,NA
2018,Tetrapturus audax,7452.506,NA
2018,Trichiuridae,2502,NA
2018,Xiphias gladius,60642.39,NA
2019,Auxis thazard,4866,NA
2019,Chanos chanos,8905,NA
2019,Cololabis saira,5889,NA
2019,Elasmobranchii,3187.972,NA
2019,Engraulis mordax,2569,NA
2019,Euthynnus lineatus,3127,NA
2019,Grampus griseus,2034.41,NA
2019,Katsuwonus pelamis,8304.11,NA
2019,Makaira nigricans,10631.852,NA
2019,Merluccius productus,8745,NA
2019,Mugil cephalus,5657,NA
2019,Opisthonema libertate,8858,NA
2019,Paralabrax spp,5709,NA
2019,Penaeus stylirostris,3908,NA
2019,Pleuronectiformes,5319,NA
2019,Promethichthys prometheus,1444,NA
2019,Seriola spp,39855,NA
2019,Stomolophus meleagris,35952,NA
2019,Tetrapturus audax,5274.73,NA
2019,Trichiuridae,2300,NA
2019,Xiphias gladius,63650.74,NA
2020,Auxis thazard,4642.16,NA
2020,Chanos chanos,8495.42,NA
2020,Cololabis saira,5618.11,NA
2020,Elasmobranchii,2223.663,NA
2020,Engraulis mordax,2450.83,NA
2020,Euthynnus lineatus,2984.72,NA
2020,Grampus griseus,3119,NA
2020,Katsuwonus pelamis,17494.8,NA
2020,Makaira nigricans,8686.79,NA
2020,Merluccius productus,8345.82,NA
2020,Mugil cephalus,5397.82,NA
2020,Opisthonema libertate,8457.64,NA
2020,Paralabrax spp,5446.39,NA
2020,Penaeus stylirostris,3728.23,NA
2020,Pleuronectiformes,4970.43,NA
2020,Promethichthys prometheus,1279,NA
2020,Seriola spp,38026.85,NA
2020,Stomolophus meleagris,33469.182,NA
2020,Tetrapturus audax,5624.554,NA
2020,Trichiuridae,2194.2,NA
2020,Xiphias gladius,68882.99,NA
2021,Auxis thazard,5011.98,NA
2021,Chanos chanos,9172.12,NA
2021,Cololabis saira,6065.67,NA
2021,Elasmobranchii,5033.922,NA
2021,Engraulis mordax,2646.07,NA
2021,Euthynnus lineatus,3923.21,NA
2021,Grampus griseus,2624.32,NA
2021,Katsuwonus pelamis,18192.84,NA
2021,Makaira nigricans,7529.05,NA
2021,Merluccius productus,9007.29,NA
2021,Mugil cephalus,5828.68,NA
2021,Opisthonema libertate,9123.02,NA
2021,Paralabrax spp,5880.27,NA
2021,Penaeus stylirostris,4025.24,NA
2021,Pleuronectiformes,5399.34,NA
2021,Promethichthys prometheus,1449,NA
2021,Seriola spp,41046.53,NA
2021,Stomolophus meleagris,36136.233,NA
2021,Tetrapturus audax,5679.83,NA
2021,Trichiuridae,2369,NA
2021,Xiphias gladius,69464.76,NA
